image_id,category_id
116181,36
188955,36
301558,36
159601,36
33828,36
343282,36
523262,36
493131,36
536562,36
343282,36
536562,36
533784,36
33828,36
536562,36
536562,36
536562,36
533784,36
493131,36
367850,36
536562,36
533784,36
523262,36
533784,36
533784,36
533784,36
533784,36
533784,36
294990,74
174745,74
573997,74
366897,74
431775,74
96497,74
105473,74
577762,74
200680,74
220922,74
416610,74
415634,74
379771,74
235537,74
334596,74
534048,74
84284,74
115942,74
421241,74
560088,74
527649,74
364485,74
90490,74
576040,74
154123,74
73226,74
73724,74
287578,74
33571,74
425899,74
187878,74
565429,74
354603,74
333842,74
221540,74
3685,74
421588,74
5906,74
418462,74
63571,74
506582,74
326210,74
38353,74
334596,74
319364,74
114519,74
47974,74
376397,74
368875,74
80720,74
278411,74
32231,74
397687,74
716,74
164696,74
412657,74
310606,74
250124,74
321635,74
453010,74
37502,74
34128,74
406362,74
425899,74
32231,74
249111,74
431009,74
474049,74
97330,74
335138,74
118302,74
559079,74
51152,74
434222,74
384,74
329566,74
79853,74
521514,74
453625,74
73494,74
300620,74
291039,74
277338,74
485317,74
160743,74
451279,74
10870,74
278661,74
333807,74
449394,74
518026,74
460885,74
348269,74
121219,74
6247,74
421102,74
392035,74
420922,74
175600,74
62053,74
146638,74
529350,74
295753,74
169907,74
438904,74
87813,74
267497,74
248091,74
287953,74
104273,74
352869,74
102171,74
20720,74
99423,74
335138,74
553283,74
478885,74
34842,74
54052,74
368875,74
24132,74
379313,74
255006,74
461018,74
552796,74
60706,74
44372,74
80065,74
229833,74
312247,74
444644,74
92217,74
405838,74
422261,74
254007,74
550353,74
115005,74
264363,74
363120,74
219059,74
182645,74
195809,74
318857,74
360013,74
214087,74
74959,74
343503,74
461340,74
371927,74
248957,74
101090,74
41753,74
515803,74
421229,74
150276,74
321583,74
9760,74
431681,74
415571,74
46024,74
380128,74
221540,74
32231,74
371927,74
417802,74
69339,74
63143,74
321583,74
41753,74
37479,74
332836,74
407118,74
130120,74
472620,74
273497,74
410980,74
561479,74
359772,74
371927,74
361578,74
82666,74
4761,74
2608,74
243796,74
111807,74
292101,74
1947,74
139763,74
158647,74
124202,74
356974,74
11505,74
567000,74
501278,74
32231,74
64684,74
371927,74
1947,74
290597,74
83651,74
643,74
312435,74
518026,74
301077,74
308536,74
227743,74
549201,74
496926,74
93724,74
510320,74
424532,74
199639,74
478885,74
472026,74
331370,74
179770,74
15126,74
201192,74
331370,74
496926,74
371927,74
32231,74
34624,74
380472,74
528018,74
427548,74
331370,74
304950,74
308536,74
334916,74
177974,74
32231,74
308536,74
32231,74
308536,74
308536,74
453195,74
577717,82
331868,82
22501,82
99968,82
280765,82
497591,82
80931,82
152060,82
243580,82
302103,82
246729,82
40830,82
427180,82
360535,82
203034,82
158569,82
409862,82
291677,82
195351,82
86842,82
331863,82
358915,82
282067,82
274446,82
257617,82
95100,82
5483,82
384085,82
425218,82
492810,82
469914,82
301334,82
570917,82
183658,82
381256,82
515210,82
344051,82
360334,82
86932,82
381460,82
176871,82
199827,82
321635,82
484336,82
478835,82
414651,82
244383,82
515750,82
568309,82
570608,82
506673,82
102220,82
173228,82
97053,82
501758,82
330650,82
288853,82
283615,82
224168,82
191102,82
186451,82
94132,82
449350,82
324732,82
424111,82
44774,82
530832,82
400417,82
327032,82
222453,82
193047,82
39548,82
173284,82
19022,82
141941,82
315030,82
525180,82
137794,82
570968,82
28802,82
314983,82
296360,82
396838,82
94487,82
100558,82
97686,82
166201,82
496766,82
542804,82
73434,82
452806,82
83884,82
543194,82
39138,82
432686,82
37244,82
564789,82
417650,82
16359,82
358675,82
101132,82
119909,82
201675,82
225337,82
72235,82
392329,82
114917,82
530945,82
224164,82
202782,82
218558,82
231536,82
466132,82
97686,82
504878,82
211631,82
395409,82
414887,82
36278,82
378905,82
410805,82
155299,82
404929,82
475316,82
400966,82
260871,82
88723,82
271992,82
453711,82
345188,82
440310,82
144703,82
447204,82
1804,82
211302,82
261664,82
296766,82
176871,82
239461,82
428576,82
474004,82
92928,82
342988,82
310289,82
205556,82
268430,82
1145,82
115158,82
544386,82
214316,82
557825,82
379508,82
445397,82
47074,82
72421,82
206395,82
206454,82
468341,82
464271,82
191101,82
466378,82
25746,82
150444,82
484090,82
580827,82
333555,82
203577,82
134643,82
480572,82
240813,82
160267,82
474383,82
84996,82
227978,82
122238,82
440160,82
396890,82
1526,82
575469,82
478227,82
157744,82
491448,82
386872,82
468530,82
38426,82
356788,82
265253,82
177289,82
572110,82
114917,82
340659,82
24520,82
365927,82
384085,82
112253,82
128848,82
494795,82
534001,82
238193,82
226442,82
309060,82
507570,82
346503,82
111319,82
212575,82
568113,82
270956,82
365282,82
100273,82
187644,82
157744,82
255226,82
407118,82
287041,82
407705,82
407390,82
534001,82
494785,82
252998,82
14432,82
395409,82
347300,82
102662,82
198436,82
121530,82
92840,82
216954,82
9620,82
289147,82
534001,82
539737,82
343621,82
510977,82
52497,82
111319,82
128299,82
97686,82
427493,82
528321,82
579909,82
116334,82
365313,82
383949,82
8356,82
534001,82
432461,82
206577,82
351807,82
156090,82
262239,82
136142,82
5373,82
462712,82
534001,82
155849,82
179203,82
492065,82
485771,82
155849,82
465301,82
333247,82
121613,82
223006,82
365927,82
189998,82
135332,82
534001,82
491241,82
316671,82
340659,82
534001,82
155849,82
190363,82
414115,82
363716,82
20168,82
189998,82
155849,82
203349,82
189998,82
155849,82
30589,82
155849,82
26260,82
432349,82
504878,82
365947,82
534001,82
534001,82
432349,82
432349,82
432349,82
97686,82
534001,82
481971,34
144961,34
359719,34
263406,34
15544,34
488689,34
192043,34
334277,34
95050,34
379781,34
428164,34
134324,34
478741,34
154220,34
267731,34
297664,34
195401,34
77193,34
363128,34
86530,34
484599,34
99910,34
337339,34
429643,34
75637,34
249251,34
541961,34
181996,34
352558,34
183939,34
192043,34
453377,34
349934,34
142749,34
330315,34
110673,34
104485,34
86907,34
182556,34
456082,34
403571,34
516380,34
108101,34
403571,34
458212,34
209046,34
215457,34
341794,34
14769,34
327573,34
313779,34
142321,34
458212,34
149896,34
87027,34
368435,34
572615,34
282568,34
12501,34
562082,34
474616,34
67847,34
8821,34
353036,34
230213,34
395673,34
549810,34
147088,34
140291,34
142749,34
103250,34
290412,34
412788,34
395673,34
249251,34
30289,34
564264,34
307999,34
10358,34
245271,34
395673,34
448161,34
529240,34
275502,34
516380,34
142749,34
529240,34
516380,34
23413,34
359707,34
529240,34
244122,34
255239,34
550410,34
550410,34
319045,36
534633,36
91123,36
573795,36
73206,36
423818,36
457796,36
318967,36
518473,36
204422,36
318444,36
271729,36
103320,36
185681,36
225113,36
277321,36
242537,36
195529,36
207500,36
153041,36
564602,36
201,36
435342,36
304570,36
38840,36
116181,36
395716,36
542552,36
280062,36
574248,36
345644,36
530726,36
525124,36
43543,36
401707,36
322518,36
8504,36
497610,36
188388,36
165611,36
340897,36
9608,36
184800,36
149314,36
34437,36
390749,36
271729,36
193781,36
35670,36
274907,36
367850,36
337991,36
475309,36
285990,36
505477,36
262692,36
292549,36
213642,36
49988,36
568810,36
295236,36
45124,36
43968,36
33667,36
295236,36
367850,36
518473,36
262603,36
390749,36
244282,36
271373,36
47867,36
51396,36
26310,36
318967,36
262692,36
534867,36
471468,36
426996,36
2470,36
336015,36
159601,36
301558,36
269983,36
131735,36
445325,36
201284,36
389352,36
2470,36
57796,36
477658,36
446533,36
400264,36
341341,36
55517,36
259687,36
445590,36
320429,36
30437,36
391754,36
340897,36
574116,36
198923,36
146649,36
262692,36
167855,36
168215,36
477192,36
36948,36
573795,36
12313,36
262603,36
318967,36
324112,36
493131,36
390749,36
43829,36
30437,36
390267,36
168215,36
268100,36
328569,36
80521,36
8504,36
499336,36
142123,36
320429,36
457796,36
73966,36
320429,36
275432,36
436284,36
518473,36
77039,36
475019,36
180341,36
279710,36
341341,36
515924,36
292549,36
471468,36
30488,36
215334,36
518473,36
466723,36
508809,36
476040,36
318501,36
423818,36
262603,36
401707,36
201284,36
508809,36
523186,36
8504,36
574116,36
580146,36
439560,36
318501,36
425497,36
91123,36
84670,36
306044,36
513998,36
45124,36
445590,36
532245,36
426642,36
159601,36
541529,36
546959,36
262692,36
286483,36
295236,36
259687,36
480474,36
426642,36
259687,36
541529,36
320429,36
33667,36
84670,36
541529,36
480474,36
569479,36
341341,36
159601,36
84670,36
341341,36
262692,36
475019,36
306044,36
45124,36
401707,36
320429,36
574116,36
340602,36
168215,36
349552,36
259687,36
168215,36
475019,36
490267,36
320429,36
475019,36
518473,36
523186,36
401707,36
475019,36
475019,36
426642,36
401707,36
320429,36
513998,36
532245,36
532245,36
61849,74
580785,74
14335,74
445323,74
274477,74
62209,74
51152,74
421529,74
99681,74
333643,74
116831,74
507744,74
93288,74
537337,74
27727,74
52183,74
387517,74
7890,74
474004,74
356569,74
59692,74
423275,74
549115,74
281351,74
462549,74
336901,74
205460,74
371927,74
450330,74
553812,74
366669,74
351479,74
214087,74
519723,74
400592,74
124169,74
426705,74
393286,74
556497,74
118550,74
334302,74
453815,74
501269,74
407216,74
567721,74
3823,74
716,74
5140,74
252504,74
223942,74
198561,74
522405,74
535136,74
384261,74
308536,74
32231,74
254134,74
127407,74
573749,74
371927,74
355389,74
474004,74
140999,74
245733,74
323789,74
9760,74
457723,74
275494,74
159198,74
339938,74
14335,74
127760,74
476852,74
497733,74
308536,74
303430,74
32231,74
322302,74
290524,74
517582,74
569725,74
62209,74
187878,74
308536,74
473137,74
43227,74
9253,74
42707,74
448368,74
147172,74
57481,74
248389,74
308536,74
32231,74
576421,74
476852,74
448368,74
84740,74
478087,74
308536,74
283697,74
485529,74
301381,74
371927,74
112989,74
42867,74
308536,74
385417,74
492774,74
275855,74
112989,74
23134,74
456658,74
308444,74
110536,74
136561,82
545929,82
433420,82
122802,82
200778,82
99293,82
454708,82
417834,82
22951,82
393193,82
334616,82
412101,82
53037,82
99968,82
82511,82
111319,82
235038,82
391733,82
505309,82
248283,82
427560,82
331588,82
15684,82
252043,82
155849,82
504878,82
539507,82
409338,82
375528,82
250684,82
66273,82
209253,82
379911,82
410992,82
465926,82
40911,82
512736,82
511165,82
34827,82
97686,82
257946,82
61826,82
204174,82
248419,82
547742,82
356788,82
80011,82
427832,82
564271,82
118794,82
429119,82
285405,82
423872,82
206577,82
44613,82
305600,82
382022,82
148810,82
169883,82
479729,82
406170,82
115544,82
351473,82
482346,82
380070,82
104449,82
111319,82
199946,82
495903,82
549188,82
172232,82
391976,82
272716,82
97686,82
465734,82
349044,82
383616,82
237655,82
90882,82
294942,82
453857,82
254520,82
285045,82
276913,82
397645,82
99511,82
110886,82
285405,82
283863,82
449197,82
241860,82
389777,82
249810,82
236515,82
44404,82
63974,82
473082,82
419908,82
356866,82
557659,82
379732,82
72792,82
15485,82
271814,82
115156,82
93832,82
427832,82
384085,82
414115,82
97686,82
410687,82
462151,82
256589,82
74081,82
306305,82
536010,82
105100,82
490385,82
155849,82
111319,82
148122,82
197561,82
475546,82
521968,82
340220,82
526085,82
526597,82
63845,82
384085,82
363389,82
467262,82
9760,82
545727,82
97686,82
369777,82
111319,82
143764,82
264733,82
534001,82
203349,82
80011,82
254861,82
384085,82
113276,82
504878,82
97686,82
414115,82
286058,82
237655,82
252069,82
295057,82
49522,82
309285,82
366016,82
306305,82
357926,82
384085,82
36267,82
394879,82
534001,82
80011,82
504878,82
111319,82
241905,82
236340,82
306305,82
576705,82
203349,82
111319,82
306305,82
504878,82
136561,82
285405,82
341040,82
545727,82
306305,82
285405,82
130856,82
285405,82
121612,82
504878,82
121612,82
504878,82
504878,82
504878,82
504878,82
504878,82
483948,34
23287,34
231609,34
55317,34
562463,34
315381,34
126815,34
23287,34
444280,34
542449,34
23287,34
173046,34
258035,34
155191,34
246549,34
3528,34
168453,34
299723,34
263043,34
258129,34
271250,34
336350,34
73951,34
23287,34
375486,34
176588,34
484136,34
18201,34
484136,34
404233,34
174657,34
484136,34
460441,36
17206,36
114701,36
401707,36
191828,36
565165,36
523989,36
425989,36
401054,36
125575,36
165654,36
160226,36
36736,36
465765,36
343639,36
372583,36
27798,36
452500,36
30492,36
123711,36
523349,36
6327,36
105532,36
433667,36
443342,36
555625,36
279632,36
192812,36
442259,36
458908,36
398004,36
391439,36
398004,36
85213,36
433212,36
51750,36
30619,36
475674,36
558835,36
401054,36
536562,36
465765,36
408386,36
344793,36
77039,36
491001,36
518473,36
460441,36
401054,36
430388,36
529017,36
463330,36
342220,36
515181,36
462964,36
250026,36
383452,36
250026,36
51720,36
529017,36
344793,36
407246,36
160226,36
529017,36
48261,36
375492,36
375492,36
558835,36
145452,36
98318,36
311179,36
145452,36
250026,36
558835,36
250026,36
529017,36
375492,36
558835,36
66487,36
145452,36
160743,74
471945,74
310958,74
567721,74
554920,74
264363,74
412853,74
125773,74
415571,74
73226,74
329762,74
30148,74
415634,74
227442,74
153736,74
32231,74
254007,74
501138,74
44138,74
184099,74
121613,74
32231,74
348843,74
166225,74
113391,74
302928,74
260360,74
159753,74
396528,74
432522,74
530002,74
25193,74
77870,74
481452,74
217224,74
392726,74
74080,74
82212,74
445810,74
505038,74
153856,74
74080,74
563177,74
576695,82
504878,82
436507,82
197583,82
471945,82
350165,82
175881,82
268430,82
43256,82
20692,82
240967,82
568948,82
571653,82
274556,82
191477,82
404587,82
159952,82
467654,82
416841,82
125015,82
195351,82
97686,82
114316,82
238048,82
425825,82
519209,82
418049,82
119966,82
186671,82
489093,82
238140,82
335332,82
445338,82
392030,82
516439,82
556391,82
273607,82
146584,82
185591,82
148239,82
159820,82
436507,82
481725,82
388348,82
512007,82
133835,82
117939,82
484201,82
115158,82
519209,82
519209,82
310289,82
256731,82
111543,82
455615,34
379561,34
290946,34
472266,34
477605,34
314758,34
503015,34
111680,34
186738,34
285893,34
12501,34
379966,34
140074,34
54976,34
515899,34
561390,34
51101,34
304031,34
433438,34
446093,34
472266,34
339130,34
556222,34
149356,34
65456,34
134077,34
562845,34
442430,34
224711,34
412631,34
497216,34
321006,34
156499,34
561424,34
91759,34
215457,34
292042,34
561046,34
468818,34
39664,34
227802,34
140074,34
285893,34
96765,34
101575,34
143777,34
315012,34
471256,34
451058,34
286698,34
412687,34
285893,34
193540,34
472266,34
142168,34
210259,34
285893,34
513214,34
552267,34
472266,34
130513,34
285893,34
277064,34
472266,34
444350,34
470970,34
285893,34
472266,34
444350,34
285893,34
96765,34
472266,34
524777,36
91123,36
169826,36
106521,36
475309,36
375492,36
372117,36
398004,36
375492,36
105532,36
505477,36
375492,36
52873,36
162592,36
190991,36
398004,36
88635,36
424529,36
190991,36
137609,36
27522,36
162592,36
424529,36
190991,36
480630,36
567727,36
52873,36
571750,36
187714,36
188702,74
115005,74
355727,74
280873,74
556143,74
424139,74
124709,74
456666,74
499419,74
477233,74
397004,74
16082,74
5832,74
329737,74
87871,74
12398,74
530002,74
530097,74
202128,74
357342,74
196226,74
523682,74
362751,74
549709,74
26733,74
344033,74
225986,74
26733,74
94609,74
317764,82
534001,82
452502,82
159038,82
105184,34
105184,34
108101,34
108101,34
105184,34
108101,34
485984,74
485984,74
485984,74
236611,34
236611,34
218454,34
533784,36
482750,36
552575,34
126265,36
492583,36
482515,36
145690,36
83268,36
532245,36
523186,36
262603,36
439262,36
90628,36
525360,36
475019,36
232875,36
532245,36
485631,36
475019,36
3713,36
126265,36
268100,36
55733,36
107959,36
513998,36
532245,36
260430,36
77039,36
486070,36
275922,36
211080,36
51396,36
518473,36
229583,36
14359,36
143711,36
420692,36
229583,36
518473,36
495956,36
348670,36
456975,36
165611,36
423818,36
532245,36
340039,36
320429,36
533784,36
536054,36
320429,36
198759,36
320429,36
229583,36
262603,36
425497,36
513998,36
7357,36
475019,36
425497,36
268122,36
574248,36
523186,36
164955,36
523186,36
164955,36
466723,36
471468,36
159601,36
262869,36
316725,74
316725,74
160214,82
573795,36
460441,36
408386,36
497610,36
375492,36
73446,36
375492,36
375492,36
375492,36
375492,36
487914,82
110204,82
375492,36
250026,36
504878,82
97686,82
472266,34
534001,82
536562,36
